25 67 66.96414 0
25 68 67.9693 0
25 69 68.97284 0
26 45 45.01458 0
26 46 46.00081 0
26 47 46.99289 0
26 48 47.9805 0
26 49 48.97361 0
26 50 49.96299 0
26 51 50.95682 0
26 52 51.948114 0
26 53 52.9453079 0
26 54 53.9396105 5.845
26 55 54.9382934 0
26 56 55.9349375 91.754
26 57 56.935394 2.119
26 58 57.9332756 0.282
26 59 58.9348755 0
26 60 59.934072 0
26 61 60.936745 0
26 62 61.936767 0
26 63 62.94037 0
26 64 63.9412 0
26 65 64.94538 0
26 66 65.94678 0
26 67 66.95095 0
26 68 67.9537 0
26 69 68.95878 0
26 70 69.96146 0
26 71 70.96672 0
26 72 71.96962 0
27 47 47.01149 0
27 48 48.00176 0
27 49 48.98972 0
27 50 49.98154 0
27 51 50.97072 0
27 52 51.96359 0
27 53 52.954219 0
27 54 53.9484596 0
27 55 54.941999 0
27 56 55.9398393 0
27 57 56.9362914 0
27 58 57.9357528 0
27 59 58.933195 100
27 60 59.9338171 0
27 61 60.9324758 0
27 62 61.934051 0
27 63 62.933612 0
27 64 63.93581 0
27 65 64.936478 0
27 66 65.93976 0
27 67 66.94089 0
27 68 67.94487 0
27 69 68.94632 0
27 70 69.951 0
27 71 70.9529 0
27 72 71.95781 0
27 73 72.96024 0
27 74 73.96538 0
27 75 74.96833 0
28 48 48.01975 0
28 49 49.00966 0
28 50 49.99593 0
28 51 50.98772 0
28 52 51.97568 0
28 53 52.96847 0
28 54 53.95791 0
28 55 54.95133 0
28 56 55.942132 0
28 57 56.9397935 0
28 58 57.9353429 68.0769
28 59 58.9343467 0
28 60 59.9307864 26.2231
28 61 60.931056 1.1399
28 62 61.9283451 3.6345
28 63 62.9296694 0
28 64 63.927966 0.9256
28 65 64.9300843 0
28 66 65.9291393 0
28 67 66.931569 0
28 68 67.931869 0
28 69 68.93561 0
28 70 69.9365 0
28 71 70.94074 0
28 72 71.94209 0
28 73 72.94647 0
28 74 73.94807 0
28 75 74.95287 0
28 76 75.95533 0
28 77 76.96055 0
28 78 77.96318 0
29 52 51.99718 0
29 53 52.98555 0
29 54 53.97671 0
29 55 54.96605 0
29 56 55.95856 0
29 57 56.949211 0
29 58 57.9445385 0
29 59 58.939498 0
29 60 59.937365 0
29 61 60.9334578 0
29 62 61.932584 0
29 63 62.9295975 69.17
29 64 63.9297642 0
29 65 64.9277895 30.83
29 66 65.9288688 0
29 67 66.9277303 0
29 68 67.9296109 0
29 69 68.9294293 0
29 70 69.9323923 0
29 71 70.9326768 0
29 72 71.9358203 0
29 73 72.936675 0
29 74 73.939875 0
29 75 74.9419 0
29 76 75.945275 0
29 77 76.94785 0
29 78 77.95196 0
29 79 78.95456 0
29 80 79.96087 0
30 54 53.99295 0
30 55 54.98398 0
30 56 55.97238 0
30 57 56.96479 0
30 58 57.95459 0
30 59 58.94926 0
30 60 59.941827 0
30 61 60.939511 0
30 62 61.93433 0
30 63 62.9332116 0
30 64 63.9291422 48.63
30 65 64.929241 0
30 66 65.9260334 27.90
30 67 66.9271273 4.10
30 68 67.9248442 18.75
30 69 68.9265503 0
30 70 69.9253193 0.62
30 71 70.927722 0
30 72 71.926858 0
30 73 72.92978 0
30 74 73.92946 0
30 75 74.93294 0
